77T	78T	111T	19T	38T	81T	11T	93T	56T	96T	25T	27T	68T	79T	20T	108T	114T	66T	86T	101T	102T	103T	14T	39T	113T	115T	73T	99T	6T	10T	5T	9T	71T	85T	65T	88T	24T	97T	12T	32T	29T	110T	13T	54T	7T	1T	107T	122T	48T	49T	41T	52T	34T	47T	28T	83T	90T	2T	51T	58T	82T	106T	45T	30T	16T	92T	124T	40T	117T	75T	31T	17T	36T	112T	119T	87T	105T	120T	18T	60T	63T	37T	42T	21T	89T	61T	109T	69T	62T	76T	64T	53T	91T	3T	26T	46T	4T	8T	67T	50T	70T	74T	15T	80T	123T	23T	121T	94T	116T	44T	43T	72T	35T	98T	57T	22T	84T	100T	118T	59T	104T	95T	33T	55T
iDC	0.228212896049044	0.309870587547532	0.376780073290848	0.42833645254739	-0.0702975921787921	0.208455850774491	0.290424647120452	0.365153375987116	0.192352195740291	0.276695764187925	-0.258943476733497	-0.151625407885242	0.184243501837356	-0.187169405481713	-0.293592665214638	-0.0472400856961142	0.209695796447217	0.219591986627503	0.387869788307018	0.158068962361449	-0.111119711223099	0.0532017355027685	-0.017177204081857	0.189057007275559	-0.0811745749671818	0.0378798911076171	-0.0867470886641361	-0.141596588765888	0.0675887949684146	-0.0408882670947772	0.201717460839062	0.204699444461413	-0.0299971625317355	-0.0279833819451332	0.191224541256636	-0.103791738865361	-0.127497568664586	-0.014113562108129	0.193377102838174	0.205068224208171	-0.0420755363175961	0.211320501210243	0.193882499834816	0.071103002735154	0.0984581412198046	0.300019454360404	0.0862190230756107	0.115685825246123	0.0825432453868223	0.308968033705649	0.0525496920781875	-0.0954679410245667	-0.41110815965188	0.228364160023945	0.0125841740934568	0.213788855448988	0.0636919296742563	0.0117173072708723	0.019458845220514	-0.237322495325665	-0.00013301027061275	-0.173048278908936	-0.146492342551563	-0.142262355682466	-0.243057247963419	-0.15236680180383	-0.247016243186507	0.0594585151839777	0.221496125757902	0.226786685445317	-0.11422297203558	-0.00597634002085756	0.233102132942302	0.0952768716009675	0.00470240445221272	0.175670994886778	0.165142767365345	0.0949617506837801	-0.239743932201776	0.445110532770988	-0.209541533672502	0.101535861683496	-0.137486247055438	-0.110953003400352	-0.316158101812389	0.290476435979281	-0.175531474255194	-0.0201815662653914	-0.358017779877456	-0.175653938925275	-0.461171925446755	-0.226066353304572	-0.0128587616901562	-0.312213539887009	-0.321569632073391	-0.252203520733045	0.140339887031536	-0.251785780681288	-0.0064339355594966	-0.0749810044653667	-0.190091514574598	-0.387689710294622	-0.317243778680522	-0.131312815682168	0.247099107437071	0.108624067930951	0.219124405117538	0.115809058603709	-0.00288410147666978	-0.261958761658356	-0.286408832942997	-0.274510180474577	0.101177482225159	-0.0890479710198923	0.399847213449618	-0.447873813022397	-0.00298580096108316	-0.0965976137225553	0.341825938977021	-0.0187856881096614	0.334283462340533	0.399863987304791	0.054251392082157	0.192341919319278
CD4+ memory T-cells	-0.0377319160728934	-0.0308665514581556	0.0281722079682161	-0.0147750512276969	0.0274937257274021	0.035955851283518	-0.0286445786580899	0.0150747128882491	-0.0931520018804485	-0.00346562227371799	0.0965319960746844	0.09014050235145	0.143485380951376	0.0951709430481445	0.180040546536297	0.131528523020438	0.126203948199376	0.0960110857679408	0.102367161662997	0.203872529662089	0.155922935108187	0.15043394535725	0.15947828005923	0.143283640564067	0.101320784912014	0.0865970409348624	0.10056280467322	0.106778419921561	0.0400334011803218	0.0637556213247844	0.064645365521008	0.0796711671700174	0.0934896947968864	0.129660662399275	0.183600367362417	0.156306901635129	0.0365906559305661	0.00240725569556183	0.0841123213925629	0.0317505829757768	0.0392354831189295	0.0473416636046339	-0.00990254428300819	0.0842980267241437	0.0795300028510437	-0.00845084339509012	0.0537080831021798	0.0236932223535295	0.00713832470710774	0.0493432448224265	0.0364016817003143	0.0210608131418626	0.023581631390871	-0.0208728939611926	0.0827100016616521	0.0619034253067929	0.0595269857707093	-0.0119837401218878	0.0183251239289959	-0.0195126058428575	0.0920585126594814	0.0832038519225976	0.130375597495669	0.0509037064456579	0.101765949254874	0.108173825786913	0.0778000420220344	0.0595893810477836	0.0813533346436317	0.088959080042735	0.0753274423035386	0.0440705567924983	0.0689267324303293	0.110774052609105	0.0937942254182941	0.0923816182959599	0.0733503100843224	0.120290476125671	0.0968703333430055	0.111305496116967	0.168003181311159	0.1542809760841	0.114196352926451	0.119507360938212	0.149028968908608	0.175549970803809	0.169644733274562	0.175511566291165	0.16527945005661	0.128838046179578	0.146115880082785	0.109748102445618	0.138190554785707	0.102706261200922	0.166437205475944	0.124904479385469	0.160114755542016	0.16320607667004	0.224316843834532	0.173562344831984	0.180179164509537	0.133523753651997	0.0209590634052349	0.067386269326603	-0.0392253126900696	0.00547135011022465	-0.0316385875594744	-0.0244290181468943	0.0836476833432448	0.0890634589074047	0.0877924715912527	0.0825300655129357	0.0511593963823731	0.0288972496305886	0.0368182754254734	0.0761806690665367	0.133527854622997	0.113240405889418	0.080207552717927	0.0307149440783189	0.0960120789781841	0.0456400065728204	0.0596532921008897	0.0292173891948674
Endothelial cells	-0.0032189732469418	0.0551556939066063	0.0978016199810798	0.0332515213628474	0.103408792299965	0.0769744972979727	0.0295604130572221	0.080176376150987	0.0358018928684973	0.0519383832173548	0.0359981837266527	0.0135202684665546	0.0219579653024191	0.010238227802263	-0.0138231334927233	0.0702059800219365	0.0436553101191141	0.130576339203178	0.0702668765329504	0.126961378111316	0.0759251627118914	0.0632189093994119	0.071386533701092	0.102792796177656	0.0915921129683255	0.0811190261928878	0.0693921989690714	0.0514329795815568	0.0627327714901687	0.0958694076575342	0.0868143090193934	0.106672965195896	0.0631419498672217	0.09700449321362	0.155014709086354	0.103000652830053	0.0417135983058656	0.0702766812463792	0.112084121166785	0.0870659934741341	0.105078793913103	0.0555215587130709	0.0574176698355312	0.0484919752492563	0.0593198182847232	0.028098021603067	0.0311110921103941	0.00541525856500515	0.0950414613656212	0.0702409144343007	0.0621315309574515	0.0575898176665924	0.022721582447735	0.0369308789193775	0.0180576450162817	0.0467339441944489	0.0649188728194994	0.0544586410325377	0.0337606624696092	0.0245324724718446	0.110761573433339	0.059172748051006	0.0268760838044866	0.101889432311098	0.120893497604977	0.101186665862326	0.0175209907951389	0.0507197397034193	0.0542674781738354	0.0604636883591486	0.0788293042435571	0.0512073803493766	0.0449203256362882	0.103298240793469	0.0714689438356208	0.0331176874381099	0.0385380227860584	0.0468341728700051	0.0485905430613953	0.134309898635395	0.0399366585219561	0.0489931048255636	0.051648264197943	0.00272955471899438	0.00992674655170415	0.0812340281532253	0.0814438641126135	0.0494923007241868	0.0542842480926738	0.068111313692649	0.0549857203964289	0.0220448165502938	0.0842483221953618	0.0537117357341892	0.0296472458102452	0.00885817157671206	0.0440867345259608	0.0209648490098365	0.105664384436598	0.0473131756097022	0.0510379081461753	0.0578178773685724	0.0719684867555991	0.0969851373745861	0.0634441256460092	0.0551708921143058	0.0264171477560265	0.0658794614013348	0.0580372240917009	0.0170480123366133	0.041366880606211	0.0347096466804132	0.0372158580215082	0.0378133499875383	0.0283469359443128	0.0697220752251689	0.0501944701624911	0.0336362249880043	0.0404047405991486	0.0901880775217615	0.0849958319618398	0.0873868811383372	0.0514525069876259	0.030148434270376
CD8+ naive T-cells	-0.0334716024795734	-0.0297664884685359	0.0254175745403286	0.039948367449888	-0.0251935535716484	0.0378944796789822	-0.0160047311915902	-0.0604011460195282	-0.0438658798794846	-0.0437846798236286	0.0685063515750978	0.117537910080967	0.182067494681189	0.153900758646549	0.209358341917555	0.225451098170462	0.225286944914377	0.129084821862682	0.102572024081033	0.124057511572526	0.251106104441775	0.140170104532422	0.140581982079434	0.127770396618479	0.016422198713944	0.0980597518976119	0.0359276990058074	0.0900369375052759	0.20098509662986	0.0721331870277956	0.0696630238298444	0.165358754345899	-0.106940339289723	-0.0246954734585131	0.119869093675681	0.0554546015704468	-0.0230366172641234	-0.0289184741409804	0.00981872674867158	-0.0047765975466094	0.111842732440017	0.114949079305495	0.125867371615015	0.139166547618203	0.179459148995122	0.10575141955093	0.146203130275055	0.143233827556442	0.0484065697810062	0.103565492258294	0.0193448303131905	0.0672378527351229	0.101651604090504	-0.0895297072315396	0.0509329366174103	0.0330156375410013	0.0379712125049801	0.0634481571798037	0.0943707759739001	-0.0207253361995659	-0.018221518481541	0.184895593299667	0.129702340944829	0.033697588539963	0.0725721995905249	0.0545747200353854	0.159026508711543	0.0621919695254379	0.102232137515197	0.101438655558392	0.0440426019468167	0.0764453580305711	0.0864570595105848	0.138774696986136	0.078655636914253	0.0624180836903515	0.124723135628882	0.128243855203638	0.171283645738743	0.103025635240296	-0.0228140210258751	0.130967946079727	0.0842757262668681	0.100398299172292	0.187183625314225	0.177496407216798	0.218665726792261	0.179824742566491	0.0327461009345735	0.109263347990796	0.0980873916315423	0.175384512691912	0.100452160169204	0.208833714323536	0.144859195782146	0.183526339724841	0.203257611439146	0.196228349023967	0.133797989147918	0.153793943982922	0.169588349564535	0.167538397841666	-0.0967963945384489	0.0277078395821161	0.00404964679215753	-0.0494312376613495	0.0011008057236051	-0.0443501513811374	0.114453240852202	0.0102138619284955	0.00736753093048138	0.0803192054990507	0.0874376953778443	0.000349243713310966	0.0907224670994342	0.00274243643014069	0.0785539889567103	0.0574586813782532	0.0689517351760396	0.125539062114439	0.0795095111839612	0.107451628246038	-0.0298383486158815	0.0527287057411011
Adipocytes	0.337773720918445	0.360964093364828	0.196791158250651	0.186807989063466	0.079270385198209	0.121850469812409	0.142458438945208	0.140045195559216	0.28407070434496	0.231654282002206	-0.334629947001358	-0.247148355458232	-0.144487439482553	-0.18962439178372	-0.115403140602962	-0.0961263044423961	-0.11004168347252	-0.00313729308305635	-0.11032029086497	-0.101544399677256	-0.201817756046112	-0.038135055323196	-0.114195420408176	-0.103648789692752	-0.0120320178726188	-0.116462179952573	-0.217805298736483	-0.231757886130436	-0.267840998642252	-0.319311388030016	-0.186941236305749	-0.176241456569606	-0.187981852390453	-0.140819536332204	-0.0323252904237156	-0.0741393302309996	-0.0705239458664721	0.120135199151321	0.105495275801808	0.0814164765018497	-0.126715115870282	0.0584510354860995	0.0157675089789149	-0.115997411786853	0.0273106239731226	-0.0445662204072484	0.0394801704191522	0.01959520266504	-0.293090457199999	-0.150375931538599	-0.161712786215285	0.0144704868497818	-0.017898866102568	-0.0944610152337676	-0.154197515754313	0.117747663264639	-0.0156198254146137	-0.142456763452364	-0.0153362412103003	-0.208719431791581	0.0948132036440158	-0.0692350953906354	-0.0704953717126545	-0.100852363940565	-0.0697088229222012	-0.216535242199661	-0.0679027751923754	-0.1639722490286	-0.193346542665929	-0.173904374495227	-0.0303283735450418	-0.0595435587360223	-0.295685366212623	-0.0050441724508655	-0.0958340331185839	-0.0523275343507562	-0.161970023943973	-0.0769557452940545	-0.186116314176901	-0.0630398743295146	-0.0948578441164241	-0.208013932904319	-0.0546353366930016	-0.219869970184241	-0.286183253888057	-0.242696205830738	-0.196035166547326	-0.212439291081951	-0.166112907849964	-0.0224518886081866	-0.190296984097064	-0.1704924983143	-0.0821666743843604	-0.131723891010068	-0.265996411980452	-0.215943903023896	-0.111933817090596	-0.150070971631791	-0.157396696670537	-0.0876062869861838	-0.277204451974852	-0.210739300853874	0.247137923490042	0.253254448332423	0.299121173620641	0.329089633859328	0.194451590651653	0.218089715252579	-0.0281969594217835	-0.0523628099770548	-0.121782374996363	-0.178460847555714	-0.14591217029107	-0.0921395964953577	0.00678638650048603	0.0933794819108347	0.0710175995038835	-0.00501939284619542	-0.0207513783984049	0.0853090311845058	0.0670033301615849	0.10063861217448	-0.198400295952995	0.0155822949570234
Platelets	0.165451086484796	0.15880877275008	0.0454392539222383	0.134261086662243	0.139729172615737	0.134291377356909	0.104064641949519	0.109114120582971	0.128164640707435	0.136068552928084	0.00295487803485647	0.0293861334171416	0.0518738229572373	0.0297866920705992	0.0423120763300905	0.0135306235636423	-0.0211512817282029	0.025656221537581	0.0330451128167869	0.0139946913800497	0.0265894514167961	-0.0426515774674004	0.0500195267780263	0.0543177116197635	-0.0214402903673099	-0.0407753609234548	0.0657508275567799	0.0416776296538975	-0.0538807635025412	-0.0233525319588715	-0.013208848302722	-0.0569062442412396	0.0736303078405435	0.0233643685395847	0.0181576814911746	-0.0295989738491743	0.0419925202026916	0.075889784519562	0.0879753087167845	0.126574199175237	0.125769418530083	0.0317435684450575	0.0319869169786902	0.103069808812801	0.029240541109196	0.0391205853922927	0.100211280129655	0.0728145899143624	0.056516035171249	0.0408162562774793	0.0686805168567349	0.0616165080743161	0.114862073373142	0.0829021480885162	0.0528652903059277	0.0844648694702286	0.0271581721522757	0.0255200192962057	0.0924634322953481	0.0114725294432609	0.00793651372420191	0.0595953714035241	0.066263048363856	0.0846791065564085	0.104571953646326	0.0464029038832959	0.0478992089974138	0.0904369219110305	0.00375464395817514	0.0156081903490985	0.0597073930509424	0.0907557258560362	0.0736658614325883	-0.0436057410982729	0.0270554682363715	0.0899826666592339	0.0489119300702323	0.0179999296317343	0.0985575129269908	-0.00529892201586877	0.0471308171068744	0.0681338863630755	0.0639422036956	0.0537725574649441	0.0612679709918517	0.0716482635195245	0.0144931220001512	0.0305381923041906	0.0282811352216629	0.0349162029049732	0.0472007857948731	0.133317198309239	0.0444691036188541	0.0153981792823511	0.00664454229789169	0.00957514247477423	-0.0243285716286766	-0.0258753586439914	-0.0322526115791093	0.0401687742966746	0.0554866989600738	-0.00141588550621991	0.0979859725883974	0.0918374496715666	0.140949036812731	0.14541914016268	0.0937581335554512	0.129612436713486	-0.000683095878474495	0.0265289351397252	0.0825633874790685	0.101555168691717	0.0587747236795236	0.0869762495321064	0.0789892381952622	0.0468490108410465	0.0690189194594759	0.03678906869518	0.044921078071124	0.0630030433349345	0.0957064043737024	0.135882167963651	0.160415272520948	0.0660366617613672
GMP	-0.0326418028604049	-0.081215069137791	0.0793777968356527	0.0239223857935955	0.0580946726062498	-0.0152640004903587	-0.019740554537219	0.0340589135899338	-0.121017855698703	0.00911043732977083	0.146189891961383	0.116153401374168	0.124423410605122	0.141174848925519	0.207101384220254	0.156411990802886	0.195933342874598	0.163001232004128	0.154828286378931	0.230995949971746	0.155458889716474	0.151906434970376	0.200812802374364	0.220568740148761	0.136457406448256	0.153589253624544	0.0874946946538599	0.190519983677708	0.114190929024395	0.0773043278647628	0.110107116922796	0.120448161349647	0.13436745414033	0.115826086333746	0.187204786811391	0.15850969258694	0.0584490564182259	0.0475225965975381	0.0806008890720345	0.0996739285582303	0.139890289743981	0.105409246908299	0.114991136630302	0.117844762607539	0.147219771630636	0.0241584329645263	0.0818492194769368	0.0863504809352547	0.0736802171443315	0.0483026704544993	0.122165892682972	0.0882805459512771	0.0422988789423054	-0.0542159800859766	0.0832586514994014	0.061503388452679	0.0319383859023582	-0.00584137168006216	0.025070740939048	0.0813198090961087	0.0827920162458615	0.144450893876219	0.13416526347125	0.128421994184461	0.0852684084467845	0.0995217225938772	0.0791034403790977	0.0833781693096144	0.209441779406755	0.161991458937551	0.116479505578936	0.154875562988014	0.139875862981236	0.150339961782379	0.126450043354784	0.1683115903346	0.132291019653676	0.11381441176356	0.106220159011889	0.149700482189599	0.214525267328675	0.200231842074403	0.161533534355809	0.181673498591719	0.179086037739655	0.220916338677656	0.172730805627699	0.155692891323053	0.168776227275829	0.177090705379471	0.156608784576744	0.122680567361965	0.135669871439754	0.131942639354618	0.214241164637122	0.159229063856104	0.194330132026428	0.205038706006887	0.223845092777585	0.204396853147192	0.178242261803249	0.135261384130377	-0.00097329880985725	0.0303418128528115	-0.0949108052682509	-0.101543221743812	-0.0225682193636448	-0.00744594370730757	0.115409488309442	0.141094713896342	0.083899115572932	0.0342573616469795	0.117792094268687	0.0161041108751079	0.0338166937196645	0.00623743096577462	0.162712109754544	0.119055566235731	0.109913725886975	0.111448822636141	0.112892081282392	0.0849265267765597	0.147483110972609	0.0717844037319781
pro B-cells	0.094308353115666	-0.0405716130824335	0.0857020789800095	0.0217576701836769	0.069942203433956	-0.0195698436684518	-0.0655324850866518	0.075858445082475	-0.0296089862342693	0.0110578097216857	0.122464766734554	0.0535734874649655	0.162097994872659	0.070183499150666	0.114634465717376	0.105457822158212	0.19595547668801	0.19960616283186	0.143977398638344	0.232679404422023	0.166160957620553	0.197965512181478	0.183675811012808	0.219988167877027	0.159099824512827	0.148412091813026	0.111586591199717	0.183605513155448	0.141313143189262	0.0809375620032889	0.122988323046774	0.128672964845797	0.072047411374584	0.105391434059351	0.185415568446771	0.185634653267809	0.0794965709812468	0.0775866355101537	0.0337452643893791	0.0591928884425641	0.0866510255788857	0.0549614611610396	0.082802476245051	0.1797013199832	0.169246407672971	0.12038448842208	0.105444566085622	0.137191257755271	0.103050601297863	0.0682256642876376	0.138918018869341	0.23448908150443	0.026632622418699	-0.0466108002229731	-0.0134487157588169	0.0511795076503983	-0.0436086922411246	0.0175345886210584	0.0108327290459821	0.0341811358681856	0.0527409255677116	0.135786200999997	0.106196047519811	0.0389004797203732	-0.0101509038209791	0.0300988020287998	0.0636246861666321	0.0910110383946988	0.168191292859189	0.175016950206199	0.114442724593581	0.133462152669056	0.110011767047138	0.0756540062530315	0.069640308994389	0.083956952008983	0.122401440045498	0.102452878612052	0.0188609388888865	0.0425677733677816	0.0995151933467784	0.212090546307469	0.157950919222868	0.171482854117544	0.171096500876532	0.201780168586225	0.196929740959307	0.195998044096929	0.146538804624757	0.151562932063342	0.118848911817167	0.156628429359242	0.136658575057743	0.158803837894833	0.149088566126171	0.160340892259467	0.222811916296917	0.196971150943852	0.201949013749644	0.243494258062694	0.15554153932871	0.154233155316146	0.0158582260908292	0.100036718064448	0.000194654114508565	0.0308641671658545	0.0316929310407658	0.0503078652765934	0.112727649491203	0.0731895119296967	0.101362449423147	0.051156704103555	0.0289986724169327	-0.0166341185145356	-0.00839173340509513	0.049567187458133	0.162023718632629	0.0740658685447642	0.114719788670203	0.134314219517834	0.117955415727311	0.13010156125254	0.185746780635731	0.105379128897887
Th1 cells	-0.022818952558587	-0.0627718188816544	-0.00407917924264599	-0.0016386651436639	0.0691855159000704	-0.0299957388685262	-0.0201790409422724	-0.00284451094607061	-0.159898054001299	-0.000235567856163111	0.111133120612734	0.0543355180793497	0.252345296495263	0.131188168515738	0.177357985135986	0.19467873886132	0.249052789539078	0.196373781990841	0.168013828560805	0.196057612501934	0.191411802771978	0.2065901472246	0.163369374741567	0.297397729767412	0.183432902575178	0.164219810676574	0.176530902357809	0.225098884253056	0.160991732732162	0.125303937798681	0.153003944689954	0.236069535944696	0.174442923525778	0.26002856187229	0.195453055772308	0.255766781299673	0.0483938555303537	0.00849626606698019	-0.0292750048231607	0.0043643383659206	0.170264112395011	0.10993360918159	0.0960693690542483	0.216983461906509	0.242569869496571	-0.00184240018344366	0.106326746019967	0.0909136114301448	0.181174741323409	0.133101265053525	0.172614969951281	0.150306655652601	0.0905754640466173	0.0150756736731846	0.0368313674823965	0.112023699839901	0.0954407927172231	-0.00990955451945983	0.0727780921012761	0.116520515444917	0.216051448927734	0.239296290607961	0.267881500939791	0.142882908921563	0.102830228817454	0.163002018635137	0.127787084416746	0.13608802735147	0.093749581011699	0.207359790209752	0.182592568595201	0.226230361879129	0.152505389631147	0.206449833639362	0.172857813067296	0.190434605839484	0.110525364636334	0.108367650947039	0.107243963123097	0.146636187582795	0.248186168769216	0.280570374983434	0.228904443610535	0.222528147917233	0.310898876360699	0.254176898205904	0.213584823667146	0.297372756119442	0.244804095135731	0.269938485072325	0.23951212200195	0.243286298373274	0.194426604158088	0.254911997270359	0.292488454281803	0.302682200343341	0.263571920661579	0.253916624889766	0.355885619782335	0.308925625373243	0.282294785493486	0.273621885621451	-0.0930740445434673	0.0320523773075167	-0.0514917996916071	-0.106931685105331	-0.027540950935157	-0.0487037317099977	0.120618640366381	0.158877220691205	0.140846268247349	0.0857564655476118	0.148591308093843	0.0325074799043449	0.0677893807851108	0.134449773735853	0.242527919839639	0.151521256855855	0.115394622999197	0.193138300198421	0.123408003990396	0.146460732316623	0.158161846483581	0.0839996221044892
Neutrophils	0.0866213505236182	0.0344940784881828	0.14281192379054	0.0330123249727865	0.0784999287338832	0.137810183970711	0.00822202937499104	0.0284093423215907	-0.00144777102556604	0.0384199156608965	0.162961658030667	0.0800845264319647	0.0284512116724263	0.104985392414079	0.0323269332862534	0.0776211020512045	0.130425413317087	0.156195386011634	0.170045265503911	0.162625612987106	0.158051475831678	0.138484307986594	0.130487892405368	0.118876754845344	0.185537328025929	0.156100178874854	0.133562778252331	0.0504995495263667	0.149371740653085	0.17970456383385	0.176809093650287	0.130228608577256	0.0647379042673741	0.117039628180221	0.167079389285324	0.184789301620191	0.124166568613748	0.05943066792497	0.0343934518768204	0.0962319573812034	0.147326025417379	0.132457642485383	0.172299732950865	0.0378977689721889	0.109772402096233	0.17700398275337	0.12215034060097	0.0907322866626347	0.205985656922242	0.142324488853871	0.110350245580704	0.178847042180543	0.00800312509428854	0.000636173576328637	-0.0446847287867597	-0.00270881910532141	-0.0396978259552089	0.114646487691398	0.0973689129216076	0.0677764769409358	-0.10476273092909	0.0147783312993054	0.0350044168723607	0.05574322985468	-0.0122687644909417	-0.0108700697014649	0.0396061986841832	0.0495449835975757	0.229812488854197	0.0660542899464687	-0.0672168339534422	0.164388653901613	0.0661869545283913	0.166770529619915	0.108398137167443	0.153685138777468	0.108954374350829	0.0565766650234339	0.140916506771842	0.17912222527509	0.00140867152799356	0.0199479411797503	-0.0139392217097762	0.0725238827204975	0.0392149667372754	0.0852318133031373	0.0828529908371809	0.0885875808689711	-0.0152818577174284	-0.0766398471447791	0.0125720526635502	0.0234405373143288	-0.0288191101510749	0.0477462465627739	-0.00922718986127022	0.0494587477068979	0.0733349451092004	0.0385755806933182	0.122600150776618	0.106132023881591	0.161408621795149	0.0725718977341402	-0.0424172045334778	0.0770622322923055	-0.0229636029036783	-0.0028488374972395	0.00649818045827127	0.0260451027198962	0.0750169624762062	0.0163468930620348	0.130681642135928	0.0710016016246904	0.0804878004534724	0.0170916899902123	-0.0582316268818151	0.00920485225405353	-0.0245362361209488	-0.0222068226635414	0.0928233251961048	0.0458313742548008	0.118273597000081	0.0454849197645264	0.138406180840095	0.043574995021642
CD4+ Tcm	0.0235503244885698	-0.0191146325388204	0.0261910309492271	0.0287741334633727	0.0876227817339544	0.0555459435476729	0.0492674347822069	0.0694499442365699	0.03579185151628	0.0430805565212493	0.0876203975206193	0.1138002033249	0.0846551602389935	0.0935886102965607	0.0944752524515498	0.142822832371453	0.100686544458348	0.0722868375088877	0.0998188479364381	0.0439354180150275	0.0710948184817394	0.0674654665371881	0.120706895464581	0.130828749943116	0.0782748719176386	0.0690590514011998	0.125171942355748	0.124898229701782	0.142084489167206	0.140535668373488	0.119093589800735	0.0818463692154294	0.0484918545374758	0.0291927008905403	0.0817785919714015	0.123770527305845	0.0987252957509053	0.0413837593650819	0.112039330205549	0.13563388469002	0.0777041966046585	0.0381334813267537	0.0750352964193409	0.0909837555518296	0.109081998651276	0.0941373948122006	0.108266147469019	0.0855455126215802	0.0946012345365096	0.102903466307098	0.125080864295992	0.107370895998583	0.0370528783545827	0.0398958745179733	0.0551807316864291	0.0599207631758748	0.111999992445541	0.0400422937014191	0.0280176648688898	0.0576524241852222	0.05944859904063	0.083618393021908	0.102363331534753	0.11044680296084	0.0783491564349375	0.0878938848369064	0.111267678537954	0.138121421792285	0.0834965076372644	0.0121956094414084	0.0895712178939468	0.0691947620488403	0.0627943884465082	0.0899689192065228	0.0533375763116995	0.106326257879763	0.136106488403882	0.12737490685845	0.0267449270481401	0.077944721956217	0.0669373051736684	0.119218523812642	0.144169869858332	0.0915044985670092	0.153908445429304	0.0934901940369366	0.15938681154983	0.122334758881818	0.0526694601529624	0.109277267093376	0.0666504405596621	0.0915545622525371	0.117231589639468	0.0971279179435328	0.064674461664007	0.112073721286037	0.051883226861158	0.0856086689028126	0.107483950847663	0.107443724092461	0.11700455386486	0.11663104280569	0.0667123758716308	0.110302607940287	0.0450296093998105	0.0488899904430278	0.0632594205175465	0.0616317665057498	0.0896529805666309	0.10586423437768	0.12144363764477	0.116614738670915	0.0699521293296232	0.0673844490650392	0.0734241614355156	0.0809207019148815	0.0720841144051085	0.0569275590101047	0.054654237508813	0.104861934807323	0.0619437979965651	0.049633903966849	0.109700134017668	0.0915710618876541
Melanocytes	0.0539807362577614	0.0782937358769009	0.0994908328496895	0.173291747751499	0.0734001927081335	0.111813795551028	0.0982493037615267	0.0548499499574218	0.0789421700190676	0.13988239909423	0.20810578203381	0.272401552389945	0.231700256762203	0.254868813774368	0.222060305647676	0.122384800445967	0.0809622207169138	0.0286026675489973	0.238582081072052	-0.0653441118615051	0.120411005281091	0.0309785262396964	0.00860490248078977	0.0504075407224892	0.0344925230007266	0.0108400065207514	0.0566516077444069	0.0689349950489607	0.243535810370354	0.163888213451897	-0.0152828182048275	0.103148566526219	0.101619563120206	0.0385360838875366	-0.0752682626396798	0.182982723907549	0.0375120742840956	0.0745423443407872	0.0476436695140913	0.0644698798795512	0.0751876142253686	0.242361129555363	0.253707083165794	0.0089744626637793	0.0328577571468148	0.205559851976259	0.120469748521266	0.147386717741663	0.192567304591226	0.0888324987707765	0.19895181055252	0.152598319268213	0.121518788148541	0.0265021541507482	0.0458043550090218	0.124468163741007	0.004345861064353	0.140643548089428	0.119439136541461	0.06147398801241	0.129081400302263	0.116002121184614	0.12464206371808	0.136181960476795	0.0331557254425149	0.0672443042519687	0.0883152306097496	0.0714414852852643	0.117737845700579	0.0131547097722577	-0.0891164351593958	0.162737948928738	0.117582112263119	0.145523348115422	0.0271924684097524	0.0565291514167532	0.169367809287382	0.00763899843549567	0.0720307844170813	0.00909490910527741	-0.0850317341050063	-0.125003108380135	-0.0799980328985928	-0.0914969333733753	-0.149675270764133	-0.167679566305774	-0.126666837956126	-0.161394555928276	-0.186784634434844	-0.0922494671177567	0.0401501052488578	-0.0763848983290969	-0.0594989456176512	-0.161121950011406	-0.131279952834501	-0.117218455893373	-0.0671563368924462	-0.100801174801771	-0.172144406643688	0.0441628131125798	-0.0878155523798947	0.0446853628814197	-0.00553306952112048	0.000941565218026626	0.0673007080379479	0.031769891854933	0.12745904901265	0.0598431528866601	-0.03419251812975	-0.0508321595841098	0.167295919985938	0.114211386912102	0.0542733605125076	0.204534084105203	-0.0945717188301509	0.192857383884279	-0.0635415993853413	-0.0331361549608926	0.165196221605692	0.0494412953506724	-0.0431975294955862	0.061522943129979	-0.0166741940529618	0.0827871126032084
